Listing of Grid Distortion Data

File : C:\Users\nberkovi\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\LUPB47RS\FF WA 1E SEQ 1.4  170308 1p14 TPF 860.ZMX
Title:  FF : Lenght 1.4mm 1.14x TPF 
Date : 30-Apr-17


Units are Millimeters.
Field units are degrees
Wavelength: 0.86000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref =  0.00000E+00

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
   1	 -19	  1.11365E+00	 -2.02715E+01	  2.02973E+01	  2.14052E+01	 -4.06699E+02	  2.19661E+01	 -4.17356E+02	     2.620275%
   1	 -18	  1.11365E+00	 -1.92853E+01	  1.93128E+01	  2.14052E+01	 -3.85294E+02	  2.19036E+01	 -3.94265E+02	     2.328494%
   1	 -17	  1.11365E+00	 -1.82870E+01	  1.83165E+01	  2.14052E+01	 -3.63889E+02	  2.18457E+01	 -3.71377E+02	     2.057924%
   1	 -16	  1.11365E+00	 -1.72771E+01	  1.73088E+01	  2.14052E+01	 -3.42483E+02	  2.17921E+01	 -3.48674E+02	     1.807509%
   1	 -15	  1.11365E+00	 -1.62561E+01	  1.62903E+01	  2.14052E+01	 -3.21078E+02	  2.17426E+01	 -3.26139E+02	     1.576304%
   1	 -14	  1.11365E+00	 -1.52243E+01	  1.52613E+01	  2.14052E+01	 -2.99673E+02	  2.16971E+01	 -3.03759E+02	     1.363461%
   1	 -13	  1.11365E+00	 -1.41823E+01	  1.42225E+01	  2.14052E+01	 -2.78268E+02	  2.16553E+01	 -2.81519E+02	     1.168219%
   1	 -12	  1.11365E+00	 -1.31306E+01	  1.31746E+01	  2.14052E+01	 -2.56863E+02	  2.16171E+01	 -2.59405E+02	     0.989900%
   1	 -11	  1.11365E+00	 -1.20699E+01	  1.21182E+01	  2.14052E+01	 -2.35457E+02	  2.15824E+01	 -2.37407E+02	     0.827893%
   1	 -10	  1.11365E+00	 -1.10007E+01	  1.10542E+01	  2.14052E+01	 -2.14052E+02	  2.15511E+01	 -2.15511E+02	     0.681658%
   1	  -9	  1.11365E+00	 -9.92364E+00	  9.98349E+00	  2.14052E+01	 -1.92647E+02	  2.15231E+01	 -1.93708E+02	     0.550713%
   1	  -8	  1.11365E+00	 -8.83949E+00	  8.90718E+00	  2.14052E+01	 -1.71242E+02	  2.14982E+01	 -1.71986E+02	     0.434633%
   1	  -7	  1.11365E+00	 -7.74891E+00	  7.82661E+00	  2.14052E+01	 -1.49837E+02	  2.14765E+01	 -1.50336E+02	     0.333049%
   1	  -6	  1.11365E+00	 -6.65266E+00	  6.74359E+00	  2.14052E+01	 -1.28431E+02	  2.14578E+01	 -1.28747E+02	     0.245638%
   1	  -5	  1.11365E+00	 -5.55149E+00	  5.66073E+00	  2.14052E+01	 -1.07026E+02	  2.14421E+01	 -1.07210E+02	     0.172126%
   1	  -4	  1.11365E+00	 -4.44620E+00	  4.58246E+00	  2.14052E+01	 -8.56209E+01	  2.14293E+01	 -8.57170E+01	     0.112287%
   1	  -3	  1.11365E+00	 -3.33758E+00	  3.51768E+00	  2.14052E+01	 -6.42156E+01	  2.14193E+01	 -6.42580E+01	     0.065933%
   1	  -2	  1.11365E+00	 -2.22645E+00	  2.48894E+00	  2.14052E+01	 -4.28104E+01	  2.14123E+01	 -4.28245E+01	     0.032925%
   1	  -1	  1.11365E+00	 -1.11365E+00	  1.57474E+00	  2.14052E+01	 -2.14052E+01	  2.14080E+01	 -2.14080E+01	     0.013160%
   1	   0	  1.11365E+00	  0.00000E+00	  1.11365E+00	  2.14052E+01	  0.00000E+00	  2.14066E+01	  0.00000E+00	     0.006578%
   1	   1	  1.11365E+00	  1.11365E+00	  1.57474E+00	  2.14052E+01	  2.14052E+01	  2.14080E+01	  2.14080E+01	     0.013160%
   1	   2	  1.11365E+00	  2.22645E+00	  2.48894E+00	  2.14052E+01	  4.28104E+01	  2.14123E+01	  4.28245E+01	     0.032925%
   1	   3	  1.11365E+00	  3.33758E+00	  3.51768E+00	  2.14052E+01	  6.42156E+01	  2.14193E+01	  6.42580E+01	     0.065933%
   1	   4	  1.11365E+00	  4.44620E+00	  4.58246E+00	  2.14052E+01	  8.56209E+01	  2.14293E+01	  8.57170E+01	     0.112287%
   1	   5	  1.11365E+00	  5.55149E+00	  5.66073E+00	  2.14052E+01	  1.07026E+02	  2.14421E+01	  1.07210E+02	     0.172126%
   1	   6	  1.11365E+00	  6.65266E+00	  6.74359E+00	  2.14052E+01	  1.28431E+02	  2.14578E+01	  1.28747E+02	     0.245638%
   1	   7	  1.11365E+00	  7.74891E+00	  7.82661E+00	  2.14052E+01	  1.49837E+02	  2.14765E+01	  1.50336E+02	     0.333049%
   1	   8	  1.11365E+00	  8.83949E+00	  8.90718E+00	  2.14052E+01	  1.71242E+02	  2.14982E+01	  1.71986E+02	     0.434633%
   1	   9	  1.11365E+00	  9.92364E+00	  9.98349E+00	  2.14052E+01	  1.92647E+02	  2.15231E+01	  1.93708E+02	     0.550713%
   1	  10	  1.11365E+00	  1.10007E+01	  1.10542E+01	  2.14052E+01	  2.14052E+02	  2.15511E+01	  2.15511E+02	     0.681658%
   1	  11	  1.11365E+00	  1.20699E+01	  1.21182E+01	  2.14052E+01	  2.35457E+02	  2.15824E+01	  2.37407E+02	     0.827893%
   1	  12	  1.11365E+00	  1.31306E+01	  1.31746E+01	  2.14052E+01	  2.56863E+02	  2.16171E+01	  2.59405E+02	     0.989900%
   1	  13	  1.11365E+00	  1.41823E+01	  1.42225E+01	  2.14052E+01	  2.78268E+02	  2.16553E+01	  2.81519E+02	     1.168219%
   1	  14	  1.11365E+00	  1.52243E+01	  1.52613E+01	  2.14052E+01	  2.99673E+02	  2.16971E+01	  3.03759E+02	     1.363461%
   1	  15	  1.11365E+00	  1.62561E+01	  1.62903E+01	  2.14052E+01	  3.21078E+02	  2.17426E+01	  3.26139E+02	     1.576304%
   1	  16	  1.11365E+00	  1.72771E+01	  1.73088E+01	  2.14052E+01	  3.42483E+02	  2.17921E+01	  3.48674E+02	     1.807509%
   1	  17	  1.11365E+00	  1.82870E+01	  1.83165E+01	  2.14052E+01	  3.63889E+02	  2.18457E+01	  3.71377E+02	     2.057924%
   1	  18	  1.11365E+00	  1.92853E+01	  1.93128E+01	  2.14052E+01	  3.85294E+02	  2.19036E+01	  3.94265E+02	     2.328494%
   1	  19	  1.11365E+00	  2.02715E+01	  2.02973E+01	  2.14052E+01	  4.06699E+02	  2.19661E+01	  4.17356E+02	     2.620275%
   1	  20	  1.11365E+00	  2.12453E+01	  2.12695E+01	  2.14052E+01	  4.28104E+02	  2.20333E+01	  4.40667E+02	     2.934445%
   1	  21	  1.11365E+00	  2.22065E+01	  2.22292E+01	  2.14052E+01	  4.49510E+02	  2.21057E+01	  4.64219E+02	     3.272323%
   1	  22	  1.11365E+00	  2.31546E+01	  2.31760E+01	  2.14052E+01	  4.70915E+02	  2.21834E+01	  4.88034E+02	     3.635390%
   1	  23	  1.11365E+00	  2.40895E+01	  2.41097E+01	  2.14052E+01	  4.92320E+02	  2.22668E+01	  5.12137E+02	     4.025310%
   1	  24	  1.11365E+00	  2.50110E+01	  2.50301E+01	  2.14052E+01	  5.13725E+02	  2.23565E+01	  5.36555E+02	     4.443960%
   1	  25	  1.11365E+00	  2.59189E+01	  2.59369E+01	  2.14052E+01	  5.35130E+02	  2.24527E+01	  5.61317E+02	     4.893466%
   2	 -25	  2.22645E+00	 -2.59189E+01	  2.59908E+01	  4.28104E+01	 -5.35130E+02	  4.49173E+01	 -5.61466E+02	     4.921435%
   2	 -24	  2.22645E+00	 -2.50110E+01	  2.50871E+01	  4.28104E+01	 -5.13725E+02	  4.47245E+01	 -5.36694E+02	     4.471091%
   2	 -23	  2.22645E+00	 -2.40895E+01	  2.41701E+01	  4.28104E+01	 -4.92320E+02	  4.45450E+01	 -5.12267E+02	     4.051678%
   2	 -22	  2.22645E+00	 -2.31546E+01	  2.32400E+01	  4.28104E+01	 -4.70915E+02	  4.43777E+01	 -4.88155E+02	     3.661063%
   2	 -21	  2.22645E+00	 -2.22065E+01	  2.22971E+01	  4.28104E+01	 -4.49510E+02	  4.42220E+01	 -4.64331E+02	     3.297360%
   2	 -20	  2.22645E+00	 -2.12453E+01	  2.13418E+01	  4.28104E+01	 -4.28104E+02	  4.40771E+01	 -4.40771E+02	     2.958900%
   2	 -19	  2.22645E+00	 -2.02715E+01	  2.03743E+01	  4.28104E+01	 -4.06699E+02	  4.39424E+01	 -4.17453E+02	     2.644198%
   2	 -18	  2.22645E+00	 -1.92853E+01	  1.93951E+01	  4.28104E+01	 -3.85294E+02	  4.38173E+01	 -3.94356E+02	     2.351929%
   2	 -17	  2.22645E+00	 -1.82870E+01	  1.84047E+01	  4.28104E+01	 -3.63889E+02	  4.37013E+01	 -3.71461E+02	     2.080913%
   2	 -16	  2.22645E+00	 -1.72771E+01	  1.74035E+01	  4.28104E+01	 -3.42483E+02	  4.35939E+01	 -3.48751E+02	     1.830089%
   2	 -15	  2.22645E+00	 -1.62561E+01	  1.63923E+01	  4.28104E+01	 -3.21078E+02	  4.34948E+01	 -3.26211E+02	     1.598511%
   2	 -14	  2.22645E+00	 -1.52243E+01	  1.53716E+01	  4.28104E+01	 -2.99673E+02	  4.34035E+01	 -3.03824E+02	     1.385327%
   2	 -13	  2.22645E+00	 -1.41823E+01	  1.43423E+01	  4.28104E+01	 -2.78268E+02	  4.33198E+01	 -2.81579E+02	     1.189776%
   2	 -12	  2.22645E+00	 -1.31306E+01	  1.33053E+01	  4.28104E+01	 -2.56863E+02	  4.32433E+01	 -2.59460E+02	     1.011175%
   2	 -11	  2.22645E+00	 -1.20699E+01	  1.22618E+01	  4.28104E+01	 -2.35457E+02	  4.31739E+01	 -2.37456E+02	     0.848914%
   2	 -10	  2.22645E+00	 -1.10007E+01	  1.12131E+01	  4.28104E+01	 -2.14052E+02	  4.31112E+01	 -2.15556E+02	     0.702451%
   2	  -9	  2.22645E+00	 -9.92364E+00	  1.01607E+01	  4.28104E+01	 -1.92647E+02	  4.30550E+01	 -1.93748E+02	     0.571303%
   2	  -8	  2.22645E+00	 -8.83949E+00	  9.10704E+00	  4.28104E+01	 -1.71242E+02	  4.30052E+01	 -1.72021E+02	     0.455044%
   2	  -7	  2.22645E+00	 -7.74891E+00	  8.05500E+00	  4.28104E+01	 -1.49837E+02	  4.29617E+01	 -1.50366E+02	     0.353303%
   2	  -6	  2.22645E+00	 -6.65266E+00	  7.00903E+00	  4.28104E+01	 -1.28431E+02	  4.29242E+01	 -1.28773E+02	     0.265758%
   2	  -5	  2.22645E+00	 -5.55149E+00	  5.97616E+00	  4.28104E+01	 -1.07026E+02	  4.28927E+01	 -1.07232E+02	     0.192134%
   2	  -4	  2.22645E+00	 -4.44620E+00	  4.96851E+00	  4.28104E+01	 -8.56209E+01	  4.28670E+01	 -8.57341E+01	     0.132203%
   2	  -3	  2.22645E+00	 -3.33758E+00	  4.00926E+00	  4.28104E+01	 -6.42156E+01	  4.28472E+01	 -6.42707E+01	     0.085779%
   2	  -2	  2.22645E+00	 -2.22645E+00	  3.14710E+00	  4.28104E+01	 -4.28104E+01	  4.28330E+01	 -4.28330E+01	     0.052720%
   2	  -1	  2.22645E+00	 -1.11365E+00	  2.48894E+00	  4.28104E+01	 -2.14052E+01	  4.28245E+01	 -2.14123E+01	     0.032925%
   2	   0	  2.22645E+00	  0.00000E+00	  2.22645E+00	  4.28104E+01	  0.00000E+00	  4.28217E+01	  0.00000E+00	     0.026333%
   2	   1	  2.22645E+00	  1.11365E+00	  2.48894E+00	  4.28104E+01	  2.14052E+01	  4.28245E+01	  2.14123E+01	     0.032925%
   2	   2	  2.22645E+00	  2.22645E+00	  3.14710E+00	  4.28104E+01	  4.28104E+01	  4.28330E+01	  4.28330E+01	     0.052720%
   2	   3	  2.22645E+00	  3.33758E+00	  4.00926E+00	  4.28104E+01	  6.42156E+01	  4.28472E+01	  6.42707E+01	     0.085779%
   2	   4	  2.22645E+00	  4.44620E+00	  4.96851E+00	  4.28104E+01	  8.56209E+01	  4.28670E+01	  8.57341E+01	     0.132203%
   2	   5	  2.22645E+00	  5.55149E+00	  5.97616E+00	  4.28104E+01	  1.07026E+02	  4.28927E+01	  1.07232E+02	     0.192134%
   2	   6	  2.22645E+00	  6.65266E+00	  7.00903E+00	  4.28104E+01	  1.28431E+02	  4.29242E+01	  1.28773E+02	     0.265758%
   2	   7	  2.22645E+00	  7.74891E+00	  8.05500E+00	  4.28104E+01	  1.49837E+02	  4.29617E+01	  1.50366E+02	     0.353303%
   2	   8	  2.22645E+00	  8.83949E+00	  9.10704E+00	  4.28104E+01	  1.71242E+02	  4.30052E+01	  1.72021E+02	     0.455044%
   2	   9	  2.22645E+00	  9.92364E+00	  1.01607E+01	  4.28104E+01	  1.92647E+02	  4.30550E+01	  1.93748E+02	     0.571303%
   2	  10	  2.22645E+00	  1.10007E+01	  1.12131E+01	  4.28104E+01	  2.14052E+02	  4.31112E+01	  2.15556E+02	     0.702451%
   2	  11	  2.22645E+00	  1.20699E+01	  1.22618E+01	  4.28104E+01	  2.35457E+02	  4.31739E+01	  2.37456E+02	     0.848914%
   2	  12	  2.22645E+00	  1.31306E+01	  1.33053E+01	  4.28104E+01	  2.56863E+02	  4.32433E+01	  2.59460E+02	     1.011175%
   2	  13	  2.22645E+00	  1.41823E+01	  1.43423E+01	  4.28104E+01	  2.78268E+02	  4.33198E+01	  2.81579E+02	     1.189776%
   2	  14	  2.22645E+00	  1.52243E+01	  1.53716E+01	  4.28104E+01	  2.99673E+02	  4.34035E+01	  3.03824E+02	     1.385327%
   2	  15	  2.22645E+00	  1.62561E+01	  1.63923E+01	  4.28104E+01	  3.21078E+02	  4.34948E+01	  3.26211E+02	     1.598511%
   2	  16	  2.22645E+00	  1.72771E+01	  1.74035E+01	  4.28104E+01	  3.42483E+02	  4.35939E+01	  3.48751E+02	     1.830089%
   2	  17	  2.22645E+00	  1.82870E+01	  1.84047E+01	  4.28104E+01	  3.63889E+02	  4.37013E+01	  3.71461E+02	     2.080913%
   2	  18	  2.22645E+00	  1.92853E+01	  1.93951E+01	  4.28104E+01	  3.85294E+02	  4.38173E+01	  3.94356E+02	     2.351929%
   2	  19	  2.22645E+00	  2.02715E+01	  2.03743E+01	  4.28104E+01	  4.06699E+02	  4.39424E+01	  4.17453E+02	     2.644198%
   2	  20	  2.22645E+00	  2.12453E+01	  2.13418E+01	  4.28104E+01	  4.28104E+02	  4.40771E+01	  4.40771E+02	     2.958900%
   2	  21	  2.22645E+00	  2.22065E+01	  2.22971E+01	  4.28104E+01	  4.49510E+02	  4.42220E+01	  4.64331E+02	     3.297360%
   2	  22	  2.22645E+00	  2.31546E+01	  2.32400E+01	  4.28104E+01	  4.70915E+02	  4.43777E+01	  4.88155E+02	     3.661063%
   2	  23	  2.22645E+00	  2.40895E+01	  2.41701E+01	  4.28104E+01	  4.92320E+02	  4.45450E+01	  5.12267E+02	     4.051678%
   2	  24	  2.22645E+00	  2.50110E+01	  2.50871E+01	  4.28104E+01	  5.13725E+02	  4.47245E+01	  5.36694E+02	     4.471091%
   2	  25	  2.22645E+00	  2.59189E+01	  2.59908E+01	  4.28104E+01	  5.35130E+02	  4.49173E+01	  5.61466E+02	     4.921435%
   3	 -25	  3.33758E+00	 -2.59189E+01	  2.60802E+01	  6.42156E+01	 -5.35130E+02	  6.74060E+01	 -5.61717E+02	     4.968167%
   3	 -24	  3.33758E+00	 -2.50110E+01	  2.51816E+01	  6.42156E+01	 -5.13725E+02	  6.71159E+01	 -5.36927E+02	     4.516421%
   3	 -23	  3.33758E+00	 -2.40895E+01	  2.42701E+01	  6.42156E+01	 -4.92320E+02	  6.68457E+01	 -5.12484E+02	     4.095732%
   3	 -22	  3.33758E+00	 -2.31546E+01	  2.33461E+01	  6.42156E+01	 -4.70915E+02	  6.65942E+01	 -4.88357E+02	     3.703952%
   3	 -21	  3.33758E+00	 -2.22065E+01	  2.24097E+01	  6.42156E+01	 -4.49510E+02	  6.63599E+01	 -4.64519E+02	     3.339185%
   3	 -20	  3.33758E+00	 -2.12453E+01	  2.14615E+01	  6.42156E+01	 -4.28104E+02	  6.61420E+01	 -4.40946E+02	     2.999751%
   3	 -19	  3.33758E+00	 -2.02715E+01	  2.05018E+01	  6.42156E+01	 -4.06699E+02	  6.59393E+01	 -4.17616E+02	     2.684158%
   3	 -18	  3.33758E+00	 -1.92853E+01	  1.95313E+01	  6.42156E+01	 -3.85294E+02	  6.57511E+01	 -3.94507E+02	     2.391075%
   3	 -17	  3.33758E+00	 -1.82870E+01	  1.85504E+01	  6.42156E+01	 -3.63889E+02	  6.55766E+01	 -3.71601E+02	     2.119311%
   3	 -16	  3.33758E+00	 -1.72771E+01	  1.75599E+01	  6.42156E+01	 -3.42483E+02	  6.54151E+01	 -3.48880E+02	     1.867805%
   3	 -15	  3.33758E+00	 -1.62561E+01	  1.65605E+01	  6.42156E+01	 -3.21078E+02	  6.52660E+01	 -3.26330E+02	     1.635602%
   3	 -14	  3.33758E+00	 -1.52243E+01	  1.55534E+01	  6.42156E+01	 -2.99673E+02	  6.51287E+01	 -3.03934E+02	     1.421848%
   3	 -13	  3.33758E+00	 -1.41823E+01	  1.45394E+01	  6.42156E+01	 -2.78268E+02	  6.50028E+01	 -2.81679E+02	     1.225778%
   3	 -12	  3.33758E+00	 -1.31306E+01	  1.35201E+01	  6.42156E+01	 -2.56863E+02	  6.48878E+01	 -2.59551E+02	     1.046708%
   3	 -11	  3.33758E+00	 -1.20699E+01	  1.24971E+01	  6.42156E+01	 -2.35457E+02	  6.47833E+01	 -2.37539E+02	     0.884023%
   3	 -10	  3.33758E+00	 -1.10007E+01	  1.14725E+01	  6.42156E+01	 -2.14052E+02	  6.46890E+01	 -2.15630E+02	     0.737179%
   3	  -9	  3.33758E+00	 -9.92364E+00	  1.04489E+01	  6.42156E+01	 -1.92647E+02	  6.46046E+01	 -1.93814E+02	     0.605691%
   3	  -8	  3.33758E+00	 -8.83949E+00	  9.43011E+00	  6.42156E+01	 -1.71242E+02	  6.45297E+01	 -1.72079E+02	     0.489132%
   3	  -7	  3.33758E+00	 -7.74891E+00	  8.42118E+00	  6.42156E+01	 -1.49837E+02	  6.44642E+01	 -1.50417E+02	     0.387130%
   3	  -6	  3.33758E+00	 -6.65266E+00	  7.42958E+00	  6.42156E+01	 -1.28431E+02	  6.44079E+01	 -1.28816E+02	     0.299360%
   3	  -5	  3.33758E+00	 -5.55149E+00	  6.46683E+00	  6.42156E+01	 -1.07026E+02	  6.43605E+01	 -1.07267E+02	     0.225548%
   3	  -4	  3.33758E+00	 -4.44620E+00	  5.55149E+00	  6.42156E+01	 -8.56209E+01	  6.43219E+01	 -8.57625E+01	     0.165464%
   3	  -3	  3.33758E+00	 -3.33758E+00	  4.71473E+00	  6.42156E+01	 -6.42156E+01	  6.42920E+01	 -6.42920E+01	     0.118922%
   3	  -2	  3.33758E+00	 -2.22645E+00	  4.00926E+00	  6.42156E+01	 -4.28104E+01	  6.42707E+01	 -4.28472E+01	     0.085779%
   3	  -1	  3.33758E+00	 -1.11365E+00	  3.51768E+00	  6.42156E+01	 -2.14052E+01	  6.42580E+01	 -2.14193E+01	     0.065933%
   3	   0	  3.33758E+00	  0.00000E+00	  3.33758E+00	  6.42156E+01	  0.00000E+00	  6.42537E+01	  0.00000E+00	     0.059325%
   3	   1	  3.33758E+00	  1.11365E+00	  3.51768E+00	  6.42156E+01	  2.14052E+01	  6.42580E+01	  2.14193E+01	     0.065933%
   3	   2	  3.33758E+00	  2.22645E+00	  4.00926E+00	  6.42156E+01	  4.28104E+01	  6.42707E+01	  4.28472E+01	     0.085779%
   3	   3	  3.33758E+00	  3.33758E+00	  4.71473E+00	  6.42156E+01	  6.42156E+01	  6.42920E+01	  6.42920E+01	     0.118922%
   3	   4	  3.33758E+00	  4.44620E+00	  5.55149E+00	  6.42156E+01	  8.56209E+01	  6.43219E+01	  8.57625E+01	     0.165464%
   3	   5	  3.33758E+00	  5.55149E+00	  6.46683E+00	  6.42156E+01	  1.07026E+02	  6.43605E+01	  1.07267E+02	     0.225548%
   3	   6	  3.33758E+00	  6.65266E+00	  7.42958E+00	  6.42156E+01	  1.28431E+02	  6.44079E+01	  1.28816E+02	     0.299360%
   3	   7	  3.33758E+00	  7.74891E+00	  8.42118E+00	  6.42156E+01	  1.49837E+02	  6.44642E+01	  1.50417E+02	     0.387130%
   3	   8	  3.33758E+00	  8.83949E+00	  9.43011E+00	  6.42156E+01	  1.71242E+02	  6.45297E+01	  1.72079E+02	     0.489132%
   3	   9	  3.33758E+00	  9.92364E+00	  1.04489E+01	  6.42156E+01	  1.92647E+02	  6.46046E+01	  1.93814E+02	     0.605691%
   3	  10	  3.33758E+00	  1.10007E+01	  1.14725E+01	  6.42156E+01	  2.14052E+02	  6.46890E+01	  2.15630E+02	     0.737179%
   3	  11	  3.33758E+00	  1.20699E+01	  1.24971E+01	  6.42156E+01	  2.35457E+02	  6.47833E+01	  2.37539E+02	     0.884023%
   3	  12	  3.33758E+00	  1.31306E+01	  1.35201E+01	  6.42156E+01	  2.56863E+02	  6.48878E+01	  2.59551E+02	     1.046708%
   3	  13	  3.33758E+00	  1.41823E+01	  1.45394E+01	  6.42156E+01	  2.78268E+02	  6.50028E+01	  2.81679E+02	     1.225778%
   3	  14	  3.33758E+00	  1.52243E+01	  1.55534E+01	  6.42156E+01	  2.99673E+02	  6.51287E+01	  3.03934E+02	     1.421848%
   3	  15	  3.33758E+00	  1.62561E+01	  1.65605E+01	  6.42156E+01	  3.21078E+02	  6.52660E+01	  3.26330E+02	     1.635602%
   3	  16	  3.33758E+00	  1.72771E+01	  1.75599E+01	  6.42156E+01	  3.42483E+02	  6.54151E+01	  3.48880E+02	     1.867805%
   3	  17	  3.33758E+00	  1.82870E+01	  1.85504E+01	  6.42156E+01	  3.63889E+02	  6.55766E+01	  3.71601E+02	     2.119311%
   3	  18	  3.33758E+00	  1.92853E+01	  1.95313E+01	  6.42156E+01	  3.85294E+02	  6.57511E+01	  3.94507E+02	     2.391075%
   3	  19	  3.33758E+00	  2.02715E+01	  2.05018E+01	  6.42156E+01	  4.06699E+02	  6.59393E+01	  4.17616E+02	     2.684158%
   3	  20	  3.33758E+00	  2.12453E+01	  2.14615E+01	  6.42156E+01	  4.28104E+02	  6.61420E+01	  4.40946E+02	     2.999751%
   3	  21	  3.33758E+00	  2.22065E+01	  2.24097E+01	  6.42156E+01	  4.49510E+02	  6.63599E+01	  4.64519E+02	     3.339185%
   3	  22	  3.33758E+00	  2.31546E+01	  2.33461E+01	  6.42156E+01	  4.70915E+02	  6.65942E+01	  4.88357E+02	     3.703952%
   3	  23	  3.33758E+00	  2.40895E+01	  2.42701E+01	  6.42156E+01	  4.92320E+02	  6.68457E+01	  5.12484E+02	     4.095732%
   3	  24	  3.33758E+00	  2.50110E+01	  2.51816E+01	  6.42156E+01	  5.13725E+02	  6.71159E+01	  5.36927E+02	     4.516421%
   3	  25	  3.33758E+00	  2.59189E+01	  2.60802E+01	  6.42156E+01	  5.35130E+02	  6.74060E+01	  5.61717E+02	     4.968167%
   4	 -25	  4.44620E+00	 -2.59189E+01	  2.62047E+01	  8.56209E+01	 -5.35130E+02	  8.99309E+01	 -5.62068E+02	     5.033841%
   4	 -24	  4.44620E+00	 -2.50110E+01	  2.53131E+01	  8.56209E+01	 -5.13725E+02	  8.95424E+01	 -5.37254E+02	     4.580118%
   4	 -23	  4.44620E+00	 -2.40895E+01	  2.44092E+01	  8.56209E+01	 -4.92320E+02	  8.91807E+01	 -5.12789E+02	     4.157629%
   4	 -22	  4.44620E+00	 -2.31546E+01	  2.34934E+01	  8.56209E+01	 -4.70915E+02	  8.88438E+01	 -4.88641E+02	     3.764209%
   4	 -21	  4.44620E+00	 -2.22065E+01	  2.25660E+01	  8.56209E+01	 -4.49510E+02	  8.85302E+01	 -4.64784E+02	     3.397943%
   4	 -20	  4.44620E+00	 -2.12453E+01	  2.16275E+01	  8.56209E+01	 -4.28104E+02	  8.82384E+01	 -4.41192E+02	     3.057140%
   4	 -19	  4.44620E+00	 -2.02715E+01	  2.06786E+01	  8.56209E+01	 -4.06699E+02	  8.79671E+01	 -4.17844E+02	     2.740293%
   4	 -18	  4.44620E+00	 -1.92853E+01	  1.97198E+01	  8.56209E+01	 -3.85294E+02	  8.77152E+01	 -3.94718E+02	     2.446061%
   4	 -17	  4.44620E+00	 -1.82870E+01	  1.87519E+01	  8.56209E+01	 -3.63889E+02	  8.74816E+01	 -3.71797E+02	     2.173246%
   4	 -16	  4.44620E+00	 -1.72771E+01	  1.77759E+01	  8.56209E+01	 -3.42483E+02	  8.72654E+01	 -3.49062E+02	     1.920778%
   4	 -15	  4.44620E+00	 -1.62561E+01	  1.67927E+01	  8.56209E+01	 -3.21078E+02	  8.70659E+01	 -3.26497E+02	     1.687696%
   4	 -14	  4.44620E+00	 -1.52243E+01	  1.58036E+01	  8.56209E+01	 -2.99673E+02	  8.68822E+01	 -3.04088E+02	     1.473141%
   4	 -13	  4.44620E+00	 -1.41823E+01	  1.48102E+01	  8.56209E+01	 -2.78268E+02	  8.67137E+01	 -2.81819E+02	     1.276343%
   4	 -12	  4.44620E+00	 -1.31306E+01	  1.38143E+01	  8.56209E+01	 -2.56863E+02	  8.65598E+01	 -2.59679E+02	     1.096610%
   4	 -11	  4.44620E+00	 -1.20699E+01	  1.28183E+01	  8.56209E+01	 -2.35457E+02	  8.64200E+01	 -2.37655E+02	     0.933329%
   4	 -10	  4.44620E+00	 -1.10007E+01	  1.18250E+01	  8.56209E+01	 -2.14052E+02	  8.62938E+01	 -2.15734E+02	     0.785949%
   4	  -9	  4.44620E+00	 -9.92364E+00	  1.08384E+01	  8.56209E+01	 -1.92647E+02	  8.61808E+01	 -1.93907E+02	     0.653983%
   4	  -8	  4.44620E+00	 -8.83949E+00	  9.86341E+00	  8.56209E+01	 -1.71242E+02	  8.60807E+01	 -1.72161E+02	     0.537003%
   4	  -7	  4.44620E+00	 -7.74891E+00	  8.90718E+00	  8.56209E+01	 -1.49837E+02	  8.59930E+01	 -1.50488E+02	     0.434633%
   4	  -6	  4.44620E+00	 -6.65266E+00	  7.97963E+00	  8.56209E+01	 -1.28431E+02	  8.59176E+01	 -1.28876E+02	     0.346548%
   4	  -5	  4.44620E+00	 -5.55149E+00	  7.09522E+00	  8.56209E+01	 -1.07026E+02	  8.58542E+01	 -1.07318E+02	     0.272472%
   4	  -4	  4.44620E+00	 -4.44620E+00	  6.27531E+00	  8.56209E+01	 -8.56209E+01	  8.58025E+01	 -8.58025E+01	     0.212172%
   4	  -3	  4.44620E+00	 -3.33758E+00	  5.55149E+00	  8.56209E+01	 -6.42156E+01	  8.57625E+01	 -6.43219E+01	     0.165464%
   4	  -2	  4.44620E+00	 -2.22645E+00	  4.96851E+00	  8.56209E+01	 -4.28104E+01	  8.57341E+01	 -4.28670E+01	     0.132203%
   4	  -1	  4.44620E+00	 -1.11365E+00	  4.58246E+00	  8.56209E+01	 -2.14052E+01	  8.57170E+01	 -2.14293E+01	     0.112287%
   4	   0	  4.44620E+00	  0.00000E+00	  4.44620E+00	  8.56209E+01	  0.00000E+00	  8.57113E+01	  0.00000E+00	     0.105655%
   4	   1	  4.44620E+00	  1.11365E+00	  4.58246E+00	  8.56209E+01	  2.14052E+01	  8.57170E+01	  2.14293E+01	     0.112287%
   4	   2	  4.44620E+00	  2.22645E+00	  4.96851E+00	  8.56209E+01	  4.28104E+01	  8.57341E+01	  4.28670E+01	     0.132203%
